GDP_11_MEX,11,GDP,11_MEX,"821,671,040 ","893,927,626 ","888,367,121 ","851,116,920 ","881,982,276 ","905,173,493 ","871,739,306 ","888,612,058 ","900,215,807 ","937,987,309 ","940,509,384 ","980,220,049 ","1,015,788,889 ","1,321,231,084 ","1,386,514,177 ","1,299,285,370 ","1,387,289,329 ","1,482,274,980 ","1,558,818,551 ","1,601,741,466 ","1,680,906,796 ","1,674,109,375 ","1,673,442,335 ","1,697,646,715 ","1,764,204,496 ","1,804,918,932 ","1,886,051,444 ","1,929,269,289 ","1,951,332,115 ","1,848,189,692 ","1,942,782,224 ","2,013,946,491 ","2,087,300,921 ","2,115,564,895 ","2,175,758,719 ","2,246,916,302 ","2,312,376,350 ","2,359,469,879 ","2,423,064,928 ","2,488,662,577 ","2,556,590,943 ","2,627,008,540 ","2,700,146,947 ","2,776,111,140 ","2,854,917,200 ","2,937,112,495 ","3,023,294,578 ","3,114,081,122 ","3,210,039,340 ","3,311,660,729 ","3,419,361,890 ","3,533,473,991 ","3,654,226,262 ","3,781,732,343 ","3,916,000,285 ","4,056,930,894 ","4,204,318,922 ","4,357,867,161 ","4,517,210,602 ","4,681,952,918 ","4,851,673,587 ","5,025,961,192 ","5,204,430,223 ","5,386,696,996 ","5,572,396,061 ","5,761,177,263 ","5,952,481,071 ","6,145,357,455 ","6,339,669,440 ","6,535,297,420 ","6,732,144,268 "
GDP_12_NZ,12,GDP,12_NZ,"65,153,924 ","68,226,826 ","68,458,560 ","70,033,554 ","73,535,243 ","74,223,543 ","76,428,512 ","75,873,104 ","77,556,853 ","78,247,073 ","83,052,842 ","81,688,662 ","82,723,247 ","88,127,414 ","92,724,484 ","96,968,685 ","100,224,850 ","103,240,011 ","104,340,666 ","109,759,848 ","112,272,733 ","116,536,454 ","122,433,889 ","127,992,718 ","132,177,606 ","136,564,457 ","140,078,141 ","145,345,665 ","143,099,309 ","145,841,185 ","147,244,406 ","151,213,818 ","154,993,282 ","158,121,062 ","163,726,440 ","170,986,553 ","176,922,277 ","182,280,646 ","186,682,811 ","191,405,456 ","196,388,262 ","201,568,161 ","206,897,456 ","212,343,571 ","217,887,368 ","223,518,971 ","229,235,922 ","235,041,013 ","240,935,991 ","246,919,467 ","252,990,272 ","259,149,179 ","265,399,963 ","271,747,490 ","278,196,682 ","284,752,565 ","291,419,540 ","298,201,206 ","305,098,762 ","312,109,627 ","319,230,300 ","326,460,074 ","333,803,580 ","341,264,267 ","348,841,409 ","356,531,648 ","364,331,912 ","372,242,296 ","380,262,050 ","388,389,002 ","396,619,420 "
GDP_13_PNG,13,GDP,13_PNG,"7,395,396 ","7,375,056 ","7,401,073 ","7,639,610 ","7,612,497 ","7,917,000 ","8,288,537 ","8,518,157 ","8,765,963 ","8,641,509 ","10,786,809 ","11,816,615 ","13,453,108 ","15,901,881 ","16,846,788 ","16,288,747 ","17,548,469 ","16,863,309 ","16,227,711 ","16,528,825 ","16,116,457 ","16,096,910 ","16,071,332 ","16,419,132 ","16,865,925 ","17,936,034 ","18,347,570 ","20,383,743 ","20,323,759 ","21,706,903 ","23,904,659 ","24,169,358 ","25,292,851 ","26,261,550 ","30,311,462 ","31,917,663 ","32,524,099 ","33,239,629 ","34,876,684 ","36,665,141 ","38,639,171 ","40,725,454 ","43,001,855 ","45,470,345 ","48,128,000 ","50,979,655 ","53,924,221 ","57,051,063 ","60,365,946 ","63,871,411 ","67,577,870 ","71,378,002 ","75,372,457 ","79,568,047 ","83,972,633 ","88,601,819 ","93,356,140 ","98,328,701 ","103,540,639 ","108,995,767 ","114,708,172 ","120,512,161 ","126,570,927 ","132,883,665 ","139,463,662 ","146,324,400 ","153,271,845 ","160,485,366 ","167,977,746 ","175,756,311 ","183,827,870 "
GDP_14_PE,14,GDP,14_PE,"125,218,997 ","134,182,912 ","133,351,254 ","117,593,546 ","123,686,683 ","127,129,577 ","139,822,568 ","150,989,036 ","137,836,386 ","121,694,730 ","122,184,473 ","124,896,063 ","124,220,988 ","130,734,611 ","146,825,906 ","157,707,754 ","162,121,952 ","172,622,306 ","171,946,425 ","174,516,870 ","179,219,003 ","180,326,383 ","190,160,535 ","198,080,765 ","207,902,012 ","220,968,779 ","237,605,295 ","257,845,435 ","281,377,875 ","284,461,280 ","308,163,900 ","327,662,023 ","347,779,569 ","368,133,432 ","376,880,366 ","389,134,140 ","404,510,033 ","414,733,744 ","432,931,493 ","451,589,302 ","470,556,533 ","489,665,503 ","508,982,911 ","528,560,340 ","548,354,167 ","568,364,402 ","588,592,038 ","609,064,073 ","629,829,321 ","650,891,241 ","672,290,456 ","693,843,365 ","715,724,740 ","737,936,626 ","760,462,646 ","783,318,477 ","806,433,252 ","829,886,119 ","853,642,220 ","877,682,861 ","902,032,396 ","927,409,574 ","953,146,555 ","979,251,410 ","1,005,700,078 ","1,032,497,892 ","1,059,931,689 ","1,087,807,946 ","1,115,972,908 ","1,144,533,167 ","1,173,461,229 "
GDP_15_RP,15,GDP,15_RP,"157,688,155 ","163,175,595 ","169,168,011 ","172,415,678 ","159,842,795 ","148,196,079 ","153,273,535 ","159,879,566 ","170,661,859 ","181,235,665 ","261,760,309 ","260,246,458 ","261,125,058 ","266,651,266 ","278,350,919 ","291,374,102 ","308,407,464 ","324,399,508 ","322,528,637 ","332,468,700 ","347,134,633 ","357,180,665 ","370,203,126 ","388,603,587 ","414,630,792 ","434,440,474 ","457,218,016 ","487,470,588 ","507,714,056 ","513,544,300 ","552,739,361 ","572,968,249 ","611,264,409 ","654,444,275 ","694,661,831 ","736,803,830 ","787,464,361 ","840,102,554 ","883,439,610 ","929,829,707 ","979,489,573 ","1,032,195,558 ","1,088,467,794 ","1,148,052,439 ","1,210,949,686 ","1,277,063,575 ","1,345,597,406 ","1,417,139,493 ","1,491,768,516 ","1,569,448,557 ","1,650,104,419 ","1,733,122,607 ","1,819,035,626 ","1,907,918,139 ","1,999,717,837 ","2,094,608,497 ","2,191,042,509 ","2,290,316,706 ","2,392,428,470 ","2,497,461,520 ","2,605,235,720 ","2,714,859,752 ","2,827,222,410 ","2,942,324,096 ","3,060,223,209 ","3,180,695,029 ","3,302,176,887 ","3,426,215,905 ","3,552,719,374 ","3,681,638,591 ","3,812,881,011 "
GDP_16_RUS,16,GDP,16_RUS,"1,879,583,249 ","1,919,053,855 ","1,974,523,588 ","2,037,704,922 ","2,066,230,752 ","2,088,957,820 ","2,176,693,970 ","2,204,991,485 ","2,238,062,365 ","2,301,884,485 ","3,224,936,158 ","3,062,175,582 ","2,617,208,589 ","2,390,334,807 ","2,089,875,555 ","2,003,280,967 ","1,931,162,853 ","1,958,199,133 ","1,854,414,579 ","1,973,097,112 ","2,170,406,823 ","2,280,923,596 ","2,389,123,082 ","2,563,430,022 ","2,747,380,458 ","2,922,558,574 ","3,160,847,399 ","3,430,628,260 ","3,610,666,037 ","3,328,279,998 ","3,478,176,597 ","3,661,994,244 ","3,795,873,150 ","3,863,642,942 ","3,892,179,838 ","3,782,099,620 ","3,773,593,262 ","3,831,919,060 ","3,970,161,309 ","4,100,894,051 ","4,227,123,346 ","4,351,665,391 ","4,476,521,508 ","4,602,990,138 ","4,731,838,474 ","4,863,433,859 ","4,997,824,368 ","5,134,736,241 ","5,273,529,221 ","5,413,199,016 ","5,552,444,156 ","5,689,705,503 ","5,823,179,932 ","5,950,780,590 ","6,070,005,041 ","6,179,099,594 ","6,276,531,456 ","6,361,060,976 ","6,431,949,607 ","6,489,104,044 ","6,533,191,263 ","6,565,698,697 ","6,588,875,855 ","6,605,650,713 ","6,619,515,313 ","6,634,323,157 ","6,654,065,263 ","6,682,588,232 ","6,723,388,366 ","6,779,441,533 ","6,853,000,162 "
GDP_17_SIN,17,GDP,17_SIN,"43,565,294 ","46,898,900 ","49,221,693 ","54,074,169 ","59,172,628 ","60,069,938 ","62,218,589 ","69,256,066 ","76,532,623 ","83,719,016 ","110,272,033 ","117,646,008 ","125,984,288 ","140,519,583 ","155,871,988 ","166,826,743 ","179,392,023 ","194,265,627 ","189,942,770 ","201,520,171 ","219,450,517 ","217,360,712 ","226,515,264 ","236,561,959 ","259,151,676 ","278,559,953 ","303,240,911 ","330,870,789 ","336,785,502 ","334,753,377 ","385,771,054 ","410,270,113 ","427,022,663 ","448,848,164 ","466,280,921 ","476,730,547 ","488,157,880 ","505,822,080 ","527,087,518 ","548,996,855 ","570,767,354 ","592,633,177 ","614,391,089 ","636,166,049 ","658,110,871 ","680,301,410 ","702,718,125 ","725,193,852 ","747,750,054 ","770,432,582 ","793,250,941 ","815,107,528 ","837,079,274 ","859,222,549 ","881,486,976 ","903,975,793 ","927,446,501 ","951,280,436 ","975,362,265 ","999,646,305 ","1,024,097,294 ","1,048,308,222 ","1,072,518,765 ","1,096,849,594 ","1,121,332,634 ","1,146,133,994 ","1,171,355,261 ","1,197,216,295 ","1,223,451,954 ","1,249,956,195 ","1,276,627,451 "
GDP_18_CT,18,GDP,18_CT,"161,122,167 ","171,450,361 ","178,250,178 ","192,676,295 ","210,789,245 ","219,083,036 ","242,713,233 ","268,880,953 ","283,951,552 ","312,728,952 ","371,750,375 ","399,425,851 ","429,483,927 ","455,960,019 ","488,064,703 ","516,012,759 ","541,876,151 ","571,729,306 ","593,032,529 ","628,666,964 ","662,000,043 ","650,059,607 ","685,988,330 ","712,263,136 ","759,246,130 ","799,043,410 ","842,725,935 ","896,011,412 ","886,001,896 ","881,882,613 ","971,617,961 ","997,904,591 ","1,016,230,750 ","1,040,150,331 ","1,083,811,934 ","1,103,089,000 ","1,118,806,117 ","1,144,778,022 ","1,174,226,278 ","1,204,332,586 ","1,235,324,727 ","1,265,025,797 ","1,295,170,881 ","1,322,525,180 ","1,349,552,027 ","1,376,402,957 ","1,400,846,239 ","1,425,027,439 ","1,446,775,432 ","1,467,079,314 ","1,485,206,001 ","1,502,267,630 ","1,520,444,892 ","1,535,637,137 ","1,549,083,343 ","1,560,158,588 ","1,570,966,686 ","1,582,813,217 ","1,591,959,037 ","1,599,821,357 ","1,606,341,777 ","1,611,318,640 ","1,616,037,674 ","1,619,098,482 ","1,621,472,722 ","1,622,919,032 ","1,624,577,160 ","1,625,374,831 ","1,625,967,558 ","1,626,451,438 ","1,625,961,729 "
GDP_19_THA,19,GDP,19_THA,"126,156,764 ","133,677,480 ","140,922,646 ","148,898,835 ","157,578,837 ","165,016,085 ","174,259,678 ","190,962,300 ","216,460,950 ","242,983,592 ","396,505,938 ","430,439,948 ","465,234,079 ","503,620,744 ","543,894,815 ","588,060,498 ","621,299,877 ","604,191,822 ","558,069,428 ","583,586,027 ","609,588,730 ","630,584,452 ","669,358,332 ","717,480,711 ","762,605,143 ","794,541,787 ","834,013,962 ","879,343,393 ","894,517,940 ","888,339,206 ","955,085,378 ","963,107,708 ","1,032,863,544 ","1,060,620,512 ","1,071,061,409 ","1,103,409,327 ","1,139,630,759 ","1,184,110,263 ","1,226,986,583 ","1,271,764,010 ","1,318,616,112 ","1,368,016,320 ","1,419,641,224 ","1,473,635,212 ","1,529,900,194 ","1,588,612,084 ","1,649,893,673 ","1,713,549,542 ","1,779,582,944 ","1,847,832,012 ","1,918,306,719 ","1,991,210,797 ","2,066,292,733 ","2,143,526,174 ","2,222,858,561 ","2,304,296,700 ","2,388,871,342 ","2,475,636,146 ","2,564,705,606 ","2,655,836,453 ","2,749,159,425 ","2,844,307,969 ","2,941,518,354 ","3,041,043,141 ","3,142,837,947 ","3,246,862,848 ","3,353,241,131 ","3,462,032,920 ","3,573,490,528 ","3,687,566,327 ","3,804,488,729 "
GDP_20_USA,20,GDP,20_USA,"6,997,861,906 ","7,173,945,105 ","7,031,989,622 ","7,352,585,554 ","7,889,088,776 ","8,220,310,084 ","8,506,837,494 ","8,784,795,509 ","9,152,991,387 ","9,483,806,486 ","9,748,318,567 ","9,741,096,571 ","10,087,431,143 ","10,364,417,549 ","10,782,895,773 ","11,076,080,098 ","11,496,514,943 ","12,012,366,615 ","12,546,906,234 ","13,134,753,835 ","13,672,251,138 ","13,805,689,826 ","14,052,277,074 ","14,446,693,008 ","14,993,607,656 ","15,495,176,228 ","15,908,374,599 ","16,191,316,215 ","16,144,098,863 ","15,696,014,624 ","16,093,425,254 ","16,351,154,165 ","16,714,808,879 ","16,995,171,638 ","17,431,810,499 ","17,930,636,927 ","18,196,956,946 ","18,610,635,383 ","19,124,824,557 ","19,629,753,518 ","20,133,209,032 ","20,639,388,992 ","21,150,427,784 ","21,667,511,159 ","22,191,525,582 ","22,723,298,420 ","23,263,858,108 ","23,814,335,904 ","24,375,097,729 ","24,942,329,790 ","25,510,844,731 ","26,080,027,713 ","26,649,525,333 ","27,218,948,086 ","27,787,665,911 ","28,355,032,678 ","28,920,562,213 ","29,484,044,064 ","30,045,410,866 ","30,604,507,656 ","31,161,256,121 ","31,715,955,028 ","32,269,294,086 ","32,821,922,065 ","33,374,286,046 ","33,926,657,203 ","34,479,353,203 ","35,032,786,923 ","35,587,155,727 ","36,142,430,310 ","36,698,375,432 "
GDP_21_VN,21,GDP,21_VN,"40,940,308 ","43,313,748 ","46,843,380 ","50,166,230 ","55,573,162 ","57,828,271 ","59,369,592 ","61,305,758 ","64,257,184 ","68,814,062 ","104,421,340 ","110,645,733 ","120,212,216 ","129,916,624 ","141,399,930 ","154,890,162 ","169,356,931 ","183,163,050 ","193,721,403 ","202,968,862 ","216,745,001 ","230,167,788 ","244,716,281 ","261,599,413 ","281,314,619 ","302,546,130 ","323,657,662 ","346,732,850 ","366,364,071 ","386,140,028 ","410,942,722 ","436,586,792 ","459,496,104 ","484,409,445 ","513,394,833 ","547,685,956 ","581,701,700 ","621,328,648 ","652,687,294 ","685,763,561 ","720,781,018 ","757,623,258 ","796,574,601 ","837,478,655 ","880,373,555 ","925,207,392 ","972,626,941 ","1,022,181,442 ","1,073,836,905 ","1,127,696,005 ","1,183,770,150 ","1,242,320,367 ","1,303,166,447 ","1,366,292,796 ","1,431,658,590 ","1,499,128,156 ","1,568,950,797 ","1,641,056,954 ","1,715,334,213 ","1,791,710,292 ","1,870,062,523 ","1,949,720,410 ","2,031,345,505 ","2,114,859,365 ","2,199,947,176 ","2,286,707,814 ","2,374,391,455 ","2,463,571,507 ","2,554,307,334 ","2,646,882,824 ","2,741,544,993 "
